Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans
710,902205030,50,RM,3.912023005428146,8.686935966003333,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,99,59,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,Rare_var,Fa,N,SBrkr,6.396929655216146,368,0,6.875232087276577,0.0,0.0,1,0,2,1,TA,6,Typ,0,Missing,Missing,29.0,Missing,0.0,0.0,Missing,Missing,Y,0,0,0,0,0,0,Missing,GdWo,Missing,0,5,2009,WD ,10.542706391070517,0,0,0,0,0,0,0,0,1,0,0
2268,916455050,20,RL,4.219507705176107,8.812545770172237,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,250.0,Unf,0.0,1017.0,1267.0,GasA,Ex,Y,SBrkr,7.179307969504034,0,0,7.179307969504034,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,6.0,Unf,2.0,471.0,TA,TA,Y,256,28,0,0,0,0,Missing,Missing,Missing,0,1,2007,WD ,12.103486056755072,1,0,0,0,0,0,0,0,0,0,0
816,906230010,90,RL,4.219507705176107,9.380504998499505,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,9,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,Ex,Y,SBrkr,7.0630481633881725,1619,0,7.932721027481948,2.0,0.0,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,9.0,Fin,4.0,820.0,TA,TA,Y,312,0,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD ,12.504323669331189,1,0,0,0,0,0,0,0,0,0,0
1616,527105140,60,RL,4.219507705176107,9.424967763522053,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,6.741700694652055,886,0,7.457609289715606,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,4.0,Fin,2.0,433.0,TA,TA,Y,100,48,0,0,0,0,Missing,Missing,Missing,0,10,2007,WD ,12.323855681186558,1,0,0,0,0,0,0,0,0,0,0
2233,910200110,50,RM,3.912023005428146,8.85366542803745,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,67,57,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,Unf,0.0,345.0,720.0,GasA,Gd,Y,FuseA,6.579251212010101,495,0,7.102499355774649,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Missing,Detchd,42.0,Fin,2.0,720.0,TA,TA,Y,0,0,30,0,0,0,Missing,MnPrv,Missing,0,5,2007,WD ,11.856515169360305,0,0,0,0,0,0,0,0,0,0,0
439,528120030,20,RL,4.465908118654584,9.246382963323112,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,1,1,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,Unf,0.0,724.0,1739.0,GasA,Ex,Y,SBrkr,7.463363045520021,0,0,7.463363045520021,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,1.0,RFn,3.0,927.0,TA,TA,Y,168,45,0,0,0,0,Missing,Missing,Missing,0,6,2009,Rare_var,12.721885810807203,0,0,0,0,0,0,0,0,0,0,0
260,907200280,20,RL,3.6375861597263857,9.631678829240638,Pave,Missing,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,33,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,Rec,688.0,140.0,1026.0,GasA,Ex,Y,SBrkr,6.933423025730715,0,0,6.933423025730715,1.0,0.0,1,1,3,1,TA,5,Typ,0,Missing,Attchd,33.0,Unf,1.0,308.0,TA,TA,Y,316,85,0,0,0,0,Missing,MnPrv,Missing,0,6,2010,WD ,11.918390573078392,0,0,0,0,0,0,0,0,0,0,0
2523,533350050,20,RL,4.219507705176107,10.825183649068833,Pave,Missing,IR1,Low,AllPub,Inside,Gtl,Rare_var,Norm,Norm,1Fam,1Story,9,5,25,19,Gable,Rare_var,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,Unf,0.0,32.0,1842.0,GasA,Gd,Y,SBrkr,7.518607216815252,0,0,7.518607216815252,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,25.0,Fin,3.0,894.0,TA,TA,Y,857,72,0,0,0,0,Missing,Missing,Missing,0,11,2006,WD ,12.86099861326992,0,0,0,0,0,0,0,0,0,0,0
627,535125090,60,RL,4.442651256490317,9.517825071724143,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,44,19,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,454.0,Unf,0.0,314.0,768.0,GasA,TA,Y,SBrkr,7.078341579557671,800,0,7.593877844605118,0.0,0.0,2,1,3,1,TA,7,Typ,3,Fa,Attchd,44.0,Unf,2.0,486.0,TA,TA,Y,0,42,0,0,189,0,Missing,Missing,Missing,0,10,2009,WD ,12.230765258120545,0,0,0,0,0,0,0,0,0,0,0
251,906380190,20,RL,4.1588830833596715,8.819073983267831,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,501.0,1187.0,GasA,Ex,Y,SBrkr,7.0967213784947605,0,0,7.0967213784947605,1.0,0.0,2,0,2,1,Gd,6,Typ,0,Missing,Attchd,4.0,RFn,2.0,632.0,TA,TA,Y,105,61,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD ,12.235631447771718,0,0,0,0,0,0,0,0,0,0,0
2163,907414060,20,RL,4.143134726391533,9.047821442478408,Pave,Missing,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,3,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,7.259819610363186,0,0,7.259819610363186,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,3.0,RFn,2.0,626.0,TA,TA,Y,192,60,0,0,0,0,Missing,Missing,Missing,0,11,2007,WD ,12.098487434850236,0,0,0,0,0,0,0,0,0,0,0
2819,908102330,20,RL,4.204692619390966,9.09121894106832,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,55,55,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836.0,Unf,0.0,0.0,836.0,GasA,TA,Y,FuseF,7.106606137727303,0,0,7.106606137727303,0.0,0.0,1,0,2,1,TA,6,Typ,0,Missing,Detchd,55.0,Unf,2.0,396.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,4,2006,COD,11.532728092266408,0,0,0,0,0,0,0,0,0,0,0
1025,527326130,20,RL,4.219507705176107,9.655731072956666,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,31,31,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,767.0,LwQ,93.0,266.0,1126.0,GasA,TA,Y,SBrkr,7.026426808699636,0,0,7.026426808699636,0.0,1.0,2,0,3,1,Ex,6,Typ,0,Missing,Attchd,31.0,RFn,2.0,540.0,TA,TA,Y,180,0,0,0,0,0,Missing,Missing,Missing,0,3,2008,WD ,12.072541252905651,1,0,0,0,0,0,0,0,0,0,0
2592,535327210,20,RL,4.248495242049359,9.495519314209846,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,50,5,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,0.0,521.0,1015.0,GasA,Gd,Y,SBrkr,7.232733136177615,0,0,7.232733136177615,1.0,0.0,1,0,2,1,TA,6,Min1,0,Missing,Attchd,5.0,Unf,2.0,896.0,TA,TA,Y,75,0,0,323,0,0,Missing,Missing,Shed,400,6,2006,WD ,11.976659481202368,0,0,0,0,0,0,0,0,0,0,0
1491,908103280,20,RL,4.174387269895637,8.779557455883728,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,32,32,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Rare_var,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,GasA,TA,Y,SBrkr,7.027314514039777,0,0,7.027314514039777,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,17.0,Unf,2.0,480.0,TA,TA,Y,0,0,138,0,0,0,Missing,Missing,Missing,0,5,2008,WD ,11.813030057420567,0,0,0,0,0,0,0,0,0,0,0
2742,905452140,50,RL,4.31748811353631,9.161675199994901,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,52,34,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444.0,Unf,0.0,550.0,994.0,GasA,Gd,Y,SBrkr,7.103322062526113,639,0,7.5256399750415355,0.0,0.0,2,0,4,1,TA,7,Typ,0,Missing,Attchd,52.0,Unf,1.0,325.0,TA,TA,Y,182,0,0,0,0,0,Missing,Missing,Missing,0,10,2006,WD ,11.82700601127654,0,0,0,0,0,0,0,0,0,0,0
2497,532378160,20,RL,4.174387269895637,8.852664927703866,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,45,12,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,447.0,912.0,GasA,TA,Y,SBrkr,7.119635638017636,0,0,7.119635638017636,0.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,45.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,11.813030057420567,0,0,0,0,0,0,0,0,0,0,0
495,528315090,60,RL,4.406719247264253,9.151651375627504,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,10,10,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,89.0,1252.0,GasA,Ex,Y,SBrkr,7.145196134997171,1097,0,7.768533300926033,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,10.0,RFn,3.0,856.0,TA,TA,Y,0,128,0,0,180,0,Missing,Missing,Missing,0,7,2009,WD ,12.727838209334498,0,0,0,0,0,0,0,0,0,0,0
2528,534128210,60,RL,4.219507705176107,9.308283446306147,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Rare_var,Norm,1Fam,2Story,6,7,38,22,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,Unf,0.0,435.0,1054.0,GasA,TA,Y,SBrkr,7.321188556739478,1142,0,7.8838232148921525,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,38.0,Unf,2.0,619.0,TA,TA,Y,0,65,0,0,222,0,Missing,Missing,Missing,0,8,2006,WD ,12.429216196844383,1,0,0,0,0,0,0,0,0,0,0
1033,527380240,60,RL,4.219507705176107,9.568783751310876,Pave,Missing,IR1,Lvl,AllPub,Rare_var,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,12,12,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,GLQ,1023.0,Unf,0.0,213.0,1236.0,GasA,Ex,Y,SBrkr,7.119635638017636,1104,0,7.757906208351747,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,12.0,RFn,3.0,787.0,TA,TA,Y,192,180,218,0,0,0,Missing,GdPrv,Missing,0,6,2008,WD ,12.631340380934517,1,0,0,0,0,0,0,0,0,0,0
764,904301070,90,RL,4.0943445622221,9.287301413112312,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,22,21,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,7.090076835776092,0,0,7.090076835776092,3.0,0.0,3,0,3,1,TA,5,Typ,0,Missing,Missing,29.0,Missing,0.0,0.0,Missing,Missing,Y,120,0,0,0,0,0,Missing,Missing,Missing,0,3,2009,WD ,12.095141084822892,0,0,0,0,0,0,0,0,1,0,0
1165,533212150,160,FV,3.5263605246161616,8.189799618728228,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,Ex,Y,SBrkr,6.555356891810665,689,0,7.238496840894365,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Missing,Detchd,1.0,Unf,2.0,540.0,TA,TA,Y,0,102,0,0,0,0,Missing,Missing,Missing,0,2,2008,WD ,11.891361900690473,0,0,0,0,0,0,0,0,0,0,0
2037,903457040,50,RM,4.0943445622221,9.241839039035554,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,92,57,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,763.0,1138.0,GasA,Gd,Y,SBrkr,7.037027614686276,1042,0,7.687080155783135,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1.0,Unf,2.0,720.0,TA,TA,N,0,0,170,0,0,0,Missing,Missing,Missing,0,5,2007,WD ,11.9891596439666,0,0,0,0,0,0,0,0,0,0,0
113,534152050,20,RL,4.219507705176107,9.268892258925797,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,33,9,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,1200.0,Unf,0.0,410.0,1610.0,GasA,Gd,Y,SBrkr,7.383989457978509,0,0,7.383989457978509,1.0,0.0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,33.0,RFn,2.0,480.0,TA,TA,Y,168,68,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD ,12.230765258120545,1,0,0,0,0,0,0,0,0,0,0
1572,916226030,120,RL,3.7376696182833684,8.314832179284556,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,22,22,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,384.0,1277.0,GasA,Gd,Y,SBrkr,7.313886831633462,0,0,7.313886831633462,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,22.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,12.394624752074764,0,0,0,0,0,0,0,0,0,0,0
2052,905101200,20,RL,4.110873864173311,8.980046316633132,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,46,46,Gable,CompShg,VinylSd,VinylSd,Rare_var,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,Unf,0.0,126.0,1029.0,GasA,Gd,Y,SBrkr,6.9363427358340495,0,0,6.9363427358340495,1.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,46.0,Unf,1.0,261.0,TA,TA,Y,64,0,39,0,0,0,Missing,Missing,Missing,0,4,2007,WD ,11.682668239557323,0,0,0,0,0,0,0,0,0,0,0
2702,904101040,80,RL,4.5217885770490405,8.84361509218395,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,48,48,Hip,CompShg,Wd Sdng,Rare_var,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,Rec,294.0,468.0,1062.0,GasA,Ex,Y,FuseF,7.20934025660291,0,0,7.20934025660291,0.0,1.0,1,0,3,1,Gd,6,Min2,0,Missing,BuiltIn,48.0,Unf,1.0,288.0,TA,TA,Y,168,0,294,0,0,0,Missing,Missing,Missing,0,7,2006,WD ,11.77528972943772,0,0,0,0,0,0,0,0,0,0,0
1981,902128160,30,RM,4.0943445622221,8.881836305004146,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,67,57,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,Ex,Y,SBrkr,6.977281341630747,0,0,6.977281341630747,0.0,0.0,1,0,2,1,TA,5,Typ,2,Gd,Detchd,67.0,Unf,2.0,379.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD ,11.77528972943772,0,0,0,0,0,0,0,0,0,0,0
2335,527214060,60,RL,4.406719247264253,9.683588731386807,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,Unf,0.0,644.0,1850.0,GasA,Ex,Y,SBrkr,7.52294091807237,848,0,7.900266036767701,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,Attchd,0.0,RFn,3.0,736.0,TA,TA,Y,250,0,0,0,0,0,Missing,Missing,Missing,0,7,2006,New,13.190022025878143,0,0,0,0,0,0,0,0,0,0,0
563,532378180,20,RL,4.174387269895637,8.874867635688053,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,47,47,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,140.0,BLQ,590.0,182.0,912.0,GasA,Gd,Y,SBrkr,6.815639990074331,0,0,6.815639990074331,0.0,1.0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,47.0,Unf,1.0,252.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD ,11.719939634354555,0,0,0,0,0,0,0,0,0,0,0
1502,908201110,90,RL,4.174387269895637,8.701512750872865,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,53,53,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,N,SBrkr,7.049254841255837,0,0,7.049254841255837,0.0,0.0,2,0,2,2,TA,6,Typ,0,Missing,Missing,28.0,Missing,0.0,0.0,Missing,Missing,N,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.314474526246391,0,0,0,0,0,0,0,0,1,0,0
1310,902300260,75,RM,3.970291913552122,8.584851839890053,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,88,43,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,Unf,0.0,508.0,624.0,GasA,Ex,Y,SBrkr,6.593044534142437,720,0,7.27931883541462,0.0,0.0,1,0,3,1,TA,7,Typ,0,Missing,Detchd,73.0,Unf,1.0,288.0,TA,TA,Y,0,192,0,0,0,0,Missing,MnPrv,Missing,0,3,2008,WD ,11.790557201568507,0,0,0,0,0,0,0,0,0,0,0
2598,535376100,30,RL,4.0943445622221,8.594154232552366,Pave,Missing,Reg,Lvl,AllPub,Corner,Rare_var,OldTown,Norm,Norm,1Fam,1Story,5,6,85,38,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1073.0,1073.0,GasA,Ex,Y,SBrkr,6.9782137426306985,0,0,6.9782137426306985,0.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,Detchd,38.0,Unf,1.0,326.0,TA,TA,Y,0,0,112,0,0,0,Missing,Missing,Missing,0,12,2006,WD ,11.594321103174222,0,0,0,0,0,0,0,0,0,0,0
2715,905107220,20,RL,4.219507705176107,9.16272451803452,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,39,39,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,GasA,TA,Y,SBrkr,7.284820912568604,0,0,7.284820912568604,1.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,39.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,Missing,MnPrv,Missing,0,7,2006,WD ,12.013700752882718,1,0,0,0,0,0,0,0,0,0,0
1810,531376060,20,RL,4.174387269895637,8.914760527397261,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1461.0,1461.0,GasA,Ex,Y,SBrkr,7.303843225277705,0,0,7.303843225277705,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,1.0,RFn,2.0,566.0,TA,TA,Y,0,32,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD ,12.106252310247962,0,0,0,0,0,0,0,0,0,0,0
778,905200260,80,RL,4.477336814478207,9.642122788401721,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,48,48,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,Unf,0.0,Unf,0.0,552.0,552.0,GasA,TA,Y,SBrkr,6.806829360392176,611,259,7.480992162869525,0.0,0.0,2,0,4,1,TA,8,Typ,1,TA,Attchd,48.0,Unf,1.0,384.0,TA,TA,Y,290,40,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,12.013700752882718,0,0,0,0,0,0,0,0,0,0,0
339,924100050,50,RL,4.219507705176107,9.263312256742289,Pave,Missing,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,41,41,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,Unf,0.0,388.0,864.0,GasA,TA,Y,SBrkr,6.761572768804055,615,0,7.2991214627108,0.0,0.0,2,0,5,1,TA,8,Typ,0,Missing,Attchd,41.0,Fin,1.0,275.0,TA,TA,Y,287,0,280,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,11.9891596439666,0,0,0,0,0,0,0,0,0,0,0
2460,528445010,20,RL,4.442651256490317,9.299815378403785,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,0,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1504.0,1504.0,GasA,Ex,Y,SBrkr,7.315883504509785,0,0,7.315883504509785,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,0.0,Fin,2.0,510.0,TA,TA,Y,144,0,0,0,0,0,Missing,Missing,Missing,0,9,2006,New,12.201060103706629,0,0,0,0,0,0,0,0,0,0,0
320,916455170,60,RL,4.382026634673881,9.333972932421458,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,193.0,817.0,GasA,Ex,Y,SBrkr,6.714170529909472,1070,0,7.546446273746024,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,8.0,Fin,2.0,510.0,TA,TA,Y,0,40,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD ,12.277928082630602,0,0,0,0,0,0,0,0,0,0,0
2461,528456200,20,FV,4.276666119016055,9.064157861798101,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1254.0,1278.0,GasA,Ex,Y,SBrkr,7.15305163493748,0,0,7.15305163493748,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Missing,Attchd,0.0,RFn,2.0,584.0,TA,TA,Y,0,60,0,0,0,0,Missing,Missing,Missing,0,10,2006,New,12.19904803059321,0,0,0,0,0,0,0,0,0,0,0
